point_id,observer,date,temp,sky,wind,start,end,how detected,species,time_detected,angle,distance_cm,real_distance_m,double_obs,DO_sp_matching,comments
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,RHWO,6:48,307,5.3,132.5,y,y,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,GCFL,2:18,344,4.4,110,y,n,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,BHNU,7:10,2,4.6,115,y,y,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,RHWO,4:00,12,3.1,77.5,y,y,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,WBNU,1:25,44,3.8,95,y,y,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,GCFL,3:12,47,5.0,125,y,y,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,BASP,0:39,38,6.6,165,y,y,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,RCWO,0:45,80,3.8,95,y,y,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,RBWO,9:38,90,5.3,132.5,y,n,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,BHNU,9:08,127,3.3,82.5,y,n,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,RHWO,6:30,107,4.6,115,y,n,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,EABL,4:20,157,2.4,60,y,y,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,RHWO,6:11,165,4.0,100,y,y,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,BASP,1:00,183,3.9,97.5,y,y,
7,BB,5/6/2026,69,1,0,8:13,8:23,heard,BHNU,6:50,228,1.8,45,y,y,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,BASP,0:05,284,6.6,165,y,n,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,EABL,0:10,315,2.5,62.5,y,y,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,BASP,0:20,327,4.0,100,y,y,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,GCFL,2:10,343,4.7,117.5,y,y,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,RBWO,2:36,7,5.2,130,y,y,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,BASP,0:26,22,3.9,97.5,y,y,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,GCFL,1:08,32,6.7,167.5,y,n,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,RBWO,1:42,45,4.7,117.5,y,n,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,RCWO,0:35,54,4.8,120,y,y,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,BASP,1:58,131,3.3,82.5,y,y,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,RBWO,4:41,160,4.4,110,y,n,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,BASP,5:23,183,4.3,107.5,y,n,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,RHWO,1:23,244,4.1,102.5,y,y,
5,BB,5/6/2026,72,1,1,8:42,8:52,heard,PIWO,9:45,8,1.2,30,y,y,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,TUTI,2:01,244,3.8,95,y,y,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,DOWO,5:30,265,2.2,55,y,y,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,CACH,3:18,286,4.3,107.5,y,y,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,CAWR,0:25,316,4.8,120,y,n,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,WBNU,1:30,321,7.0,175,y,y,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,TUTI,4:18,337,5.1,127.5,y,n,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,CAWR,0:17,11,3.3,82.5,y,n,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,BHNU,1:06,53,2.6,65,y,y,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,TUTI,8:50,64,5.0,125,y,y,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,RBWO,2:54,50,7.9,197.5,y,y,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,RBWO,8:24,88,6.7,167.5,y,y,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,CAWR,1:37,112,2.6,65,y,n,
3,BB,5/6/2026,73,1,1,9:15,9:25,heard,CAWR,3:51,128,8.6,215,y,y,
2,BB,5/6/2026,74,1,2,9:43,9:53,heard,BASP,1:10,264,7.8,195,y,n,
2,BB,5/6/2026,74,1,2,9:43,9:53,heard,BASP,0:20,273,3.7,92.5,y,y,
2,BB,5/6/2026,74,1,2,9:43,9:53,heard,TUTI,0:10,326,3.9,97.5,y,y,
2,BB,5/6/2026,74,1,2,9:43,9:53,heard,BASP,7:02,343,5.9,147.5,y,n,
2,BB,5/6/2026,74,1,2,9:43,9:53,heard,GCFL,7:17,357,5.4,135,y,n,
2,BB,5/6/2026,74,1,2,9:43,9:53,heard,BASP,0:40,23,7.6,190,y,y,
2,BB,5/6/2026,74,1,2,9:43,9:53,heard,BASP,0:01,29,3.8,95,y,y,
2,BB,5/6/2026,74,1,2,9:43,9:53,heard,TUTI,1:53,57,4.1,102.5,y,y,
30,BB,5/5/2026,70,0,1,9:50,10:00,heard,TUTI,0:18,271,7.2,180,y,y,
30,BB,5/5/2026,70,0,1,9:50,10:00,heard,RHWO,6:15,281,5.3,132.5,y,y,
30,BB,5/5/2026,70,0,1,9:50,10:00,heard,GCFL,5:45,293,3.2,80,y,y,
30,BB,5/5/2026,70,0,1,9:50,10:00,heard,EABL,5:15,327,2.6,65,y,y,
30,BB,5/5/2026,70,0,1,9:50,10:00,heard,RHWO,6:13,3,6.2,155,y,y,
30,BB,5/5/2026,70,0,1,9:50,10:00,heard,TUTI,1:10,18,4.5,112.5,y,y,
30,BB,5/5/2026,70,0,1,9:50,10:00,heard,CAWR,2:00,79,2.6,65,y,n,
30,BB,5/5/2026,70,0,1,9:50,10:00,heard,DOWO,8:30,66,4.2,105,y,y,
30,BB,5/5/2026,70,0,1,9:50,10:00,heard,RBWO,7:55,78,4.4,110,y,n,
30,BB,5/5/2026,70,0,1,9:50,10:00,heard,RBWO,1:20,112,2.8,70,y,y,
30,BB,5/5/2026,70,0,1,9:50,10:00,heard,RHWO,1:10,110,5.3,132.5,y,y,
28,BB,5/5/2026,68,0,0,9:08,9:18,heard,TUTI,1:23,258,3.9,97.5,y,y,
28,BB,5/5/2026,68,0,0,9:08,9:18,heard,RCWO,0:12,255,1.6,40,y,y,
28,BB,5/5/2026,68,0,0,9:08,9:18,heard,RBWO,0:58,301,3.8,95,y,y,
28,BB,5/5/2026,68,0,0,9:08,9:18,heard,CAWR,1:28,326,2.0,50,y,y,
28,BB,5/5/2026,68,0,0,9:08,9:18,heard,CAWR,1:48,14,2.6,65,y,y,
28,BB,5/5/2026,68,0,0,9:08,9:18,heard,RBWO,2:25,27,4.3,107.5,y,y,
28,BB,5/5/2026,68,0,0,9:08,9:18,heard,GCFL,2:15,160,2.9,72.5,y,y,
28,BB,5/5/2026,68,0,0,9:08,9:18,heard,RBWO,0:48,184,3.1,77.5,y,y,
28,BB,5/5/2026,68,0,0,9:08,9:18,heard,RBWO,0:22,241,4.9,122.5,y,y,
27,BB,5/5/2026,64,0,0,8:40,8:50,visual,RHWO,7:26,359,3.6,90,y,y,
27,BB,5/5/2026,64,0,0,8:40,8:50,heard,BASP,0:23,241,1.8,45,y,y,
27,BB,5/5/2026,64,0,0,8:40,8:50,heard,RHWO,2:10,260,3.8,95,y,y,
27,BB,5/5/2026,64,0,0,8:40,8:50,heard,CAWR,1:25,285,3.7,92.5,y,y,
27,BB,5/5/2026,64,0,0,8:40,8:50,heard,CAWR,2:45,338,2.8,70,y,n,
27,BB,5/5/2026,64,0,0,8:40,8:50,heard,RBWO,5:26,333,4.7,117.5,y,n,
27,BB,5/5/2026,64,0,0,8:40,8:50,heard,BASP,0:33,6,1.7,42.5,y,y,
27,BB,5/5/2026,64,0,0,8:40,8:50,heard,RHWO,3:50,40,4.8,120,y,y,
27,BB,5/5/2026,64,0,0,8:40,8:50,heard,CAWR,1:55,80,3.5,87.5,y,y,
27,BB,5/5/2026,64,0,0,8:40,8:50,heard,TUTI,1:11,104,3.6,90,y,n,
27,BB,5/5/2026,64,0,0,8:40,8:50,heard,RHWO,3:14,179,4.3,107.5,y,n,
24,BB,5/5/2026,58,0,0,8:08,8:18,heard,RHWO,4:36,272,4.6,115,y,y,
24,BB,5/5/2026,58,0,0,8:08,8:18,heard,DOWO,7:11,320,4.0,100,y,y,
24,BB,5/5/2026,58,0,0,8:08,8:18,heard,TUTI,1:12,339,2.9,72.5,y,y,
24,BB,5/5/2026,58,0,0,8:08,8:18,heard,GCFL,8:39,30,4.4,110,y,y,
24,BB,5/5/2026,58,0,0,8:08,8:18,heard,RBWO,2:23,60,4.3,107.5,y,y,
24,BB,5/5/2026,58,0,0,8:08,8:18,heard,CAWR,2:38,78,3.5,87.5,y,y,
24,BB,5/5/2026,58,0,0,8:08,8:18,heard,RBWO,6:06,117,5.0,125,y,n,
24,BB,5/5/2026,58,0,0,8:08,8:18,heard,CAWR,0:23,139,3.4,85,y,y,
24,BB,5/5/2026,58,0,0,8:08,8:18,heard,BASP,3:39,162,4.8,120,y,y,
24,BB,5/5/2026,58,0,0,8:08,8:18,heard,CAWR,1:49,212,5.2,130,y,n,
25,BB,5/5/2026,52,0,0,7:39,7:49,heard,GCFL,0:45,261,4.7,117.5,y,y,
25,BB,5/5/2026,52,0,0,7:39,7:49,heard,RBWO,1:05,287,2.8,70,y,y,
25,BB,5/5/2026,52,0,0,7:39,7:49,heard,RHWO,3:30,317,1.5,37.5,y,y,
25,BB,5/5/2026,52,0,0,7:39,7:49,heard,RHWO,0:40,42,2.5,62.5,y,n,
25,BB,5/5/2026,52,0,0,7:39,7:49,heard,GCFL,0:20,129,2.6,65,y,y,
25,BB,5/5/2026,52,0,0,7:39,7:49,heard,RBWO,2:41,140,4.3,107.5,y,y,
26,BB,5/5/2026,52,0,0,7:15,7:25,heard,GCFL,0:01,1,5.2,130,y,y,
26,BB,5/5/2026,52,0,0,7:15,7:25,heard,RHWO,9:45,23,3.5,87.5,y,y,
26,BB,5/5/2026,52,0,0,7:15,7:25,heard,RBWO,0:41,49,4.5,112.5,y,y,
26,BB,5/5/2026,52,0,0,7:15,7:25,heard,RHWO,0:30,86,4.5,112.5,y,y,
26,BB,5/5/2026,52,0,0,7:15,7:25,heard,RBWO,5:00,179,4.8,120,y,n,
26,BB,5/5/2026,52,0,0,7:15,7:25,heard,RHWO,1:50,227,4.6,115,y,y,
21,BB,5/13/2026,65,2,2,8:54,9:04,visual,DOWO,8:10,358,2.2,55,y,y,
21,BB,5/13/2026,65,2,2,8:54,9:04,heard,RBWO,3:05,322,1.7,43.25,y,y,
21,BB,5/13/2026,65,2,2,8:54,9:04,heard,CAWR,8:30,333,4.2,105,y,y,
21,BB,5/13/2026,65,2,2,8:54,9:04,heard,TUTI,1:10,20,4.3,107.5,y,y,
21,BB,5/13/2026,65,2,2,8:54,9:04,heard,CAWR,0:30,46,5.0,125,y,y,
21,BB,5/13/2026,65,2,2,8:54,9:04,heard,GCFL,0:34,65,4.3,107.5,y,y,
21,BB,5/13/2026,65,2,2,8:54,9:04,heard,RHWO,2:27,83,6.4,160,y,y,
21,BB,5/13/2026,65,2,2,8:54,9:04,heard,CAWR,9:40,101,4.3,107.5,y,n,
21,BB,5/13/2026,65,2,2,8:54,9:04,heard,TUTI,1:45,138,4.1,102.5,y,y,
21,BB,5/13/2026,65,2,2,8:54,9:04,heard,RHWO,7:55,144,6.3,157.5,y,y,
21,BB,5/13/2026,65,2,2,8:54,9:04,heard,GCFL,6:00,181,6.0,150,y,n,
21,BB,5/13/2026,65,2,2,8:54,9:04,heard,GCFL,7:33,240,5.5,137.5,y,y,
21,BB,5/13/2026,65,2,2,8:54,9:04,heard,RBWO,3:45,19,7.1,177.5,y,y,
19,BB,5/13/2026,65,2,1,7:32,7:42,heard,CAWR,7:58,272,5.4,135,y,y,
19,BB,5/13/2026,65,2,1,7:32,7:42,heard,GCFL,0:30,302,3.1,77.5,y,n,
19,BB,5/13/2026,65,2,1,7:32,7:42,heard,CAWR,0:12,323,6.4,160,y,n,
19,BB,5/13/2026,65,2,1,7:32,7:42,heard,RBWO,1:24,349,6.5,162.5,y,y,
19,BB,5/13/2026,65,2,1,7:32,7:42,heard,RHWO,6:38,358,4.3,107.5,y,y,
19,BB,5/13/2026,65,2,1,7:32,7:42,heard,GCFL,0:30,18,1.2,30,y,y,
19,BB,5/13/2026,65,2,1,7:32,7:42,heard,RBWO,0:44,142,4.2,105,y,y,
19,BB,5/13/2026,65,2,1,7:32,7:42,heard,RHWO,9:01,180,4.3,107.5,y,y,
19,BB,5/13/2026,65,2,1,7:32,7:42,heard,BASP,6:03,227,7.0,175,y,n,
17,BB,5/13/2026,63,2,2,7:56,8:06,heard,CAWR,0:39,285,7.3,182.5,y,y,
17,BB,5/13/2026,63,2,2,7:56,8:06,heard,BHNU,7:35,337,3.1,77.5,y,n,
17,BB,5/13/2026,63,2,2,7:56,8:06,heard,RBWO,1:52,36,1.5,37.5,y,y,
17,BB,5/13/2026,63,2,2,7:56,8:06,heard,BASP,4:45,74,3.4,85,y,y,
17,BB,5/13/2026,63,2,2,7:56,8:06,heard,CAWR,0:40,89,4.4,110,y,n,
17,BB,5/13/2026,63,2,2,7:56,8:06,heard,BHNU,2:15,141,2.6,65,y,y,
17,BB,5/13/2026,63,2,2,7:56,8:06,heard,CAWR,0:50,170,4.2,105,y,y,
17,BB,5/13/2026,63,2,2,7:56,8:06,heard,DOWO,6:45,148,5.4,135,y,y,
16,BB,5/13/2026,64,2,2,8:24,8:34,visual,RHWO,8:55,21,3.5,87.5,y,y,
16,BB,5/13/2026,64,2,2,8:24,8:34,heard,CAWR,1:40,329,7.4,185,y,y,
16,BB,5/13/2026,64,2,2,8:24,8:34,heard,RHWO,3:41,326,4.5,112.5,y,y,
16,BB,5/13/2026,64,2,2,8:24,8:34,heard,CAWR,8:30,25,6.9,172.5,y,n,
16,BB,5/13/2026,64,2,2,8:24,8:34,heard,BASP,0:38,41,2.6,65,y,y,
16,BB,5/13/2026,64,2,2,8:24,8:34,heard,RHWO,4:35,45,6.8,170,y,y,
16,BB,5/13/2026,64,2,2,8:24,8:34,heard,BASP,0:48,85,4.2,105,y,n,
16,BB,5/13/2026,64,2,2,8:24,8:34,heard,RHWO,0:10,110,3.4,85,y,n,
16,BB,5/13/2026,64,2,2,8:24,8:34,heard,RHWO,9:55,222,5.4,135,y,n,
16,BB,5/13/2026,64,2,2,8:24,8:34,heard,PIWO,9:05,225,8.5,212.5,y,y,
14,RTM,5/22/2026,76,0,0,8:25,8:35,visual,NOFL,0:33,141,3.0,75,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,GCFL,0:57,263,3.2,80,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,TUTI,4:14,282,3.4,85,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,BHNU,6:01,306,2.7,67.5,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,RHWO,9:58,290,6.5,162.5,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,RCWO,1:06,312,3.6,90,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,TUTI,3:59,325,7.4,185,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,BHNU,0:05,22,2.3,57.5,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,BHNU,0:05,22,2.3,57.5,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,RHWO,5:17,12,6.2,155,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,BASP,3:15,19,7.9,197.5,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,CAWR,1:13,33,6.3,157.5,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,GCFL,7:34,86,2.2,55,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,RBWO,0:14,113,7.4,185,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,CAWR,1:47,203,1.5,37.5,n,,
14,RTM,5/22/2026,76,0,0,8:25,8:35,heard,RBWO,2:54,233,3.4,85,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,TUTI,5:32,245,1.5,37.5,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,RCWO,8:34,271,4.2,105,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,CAWR,3:25,293,4.3,107.5,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,GCFL,0:04,316,4.8,120,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,CAWR,7:42,60,5.1,127.5,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,RBWO,0:02,67,3.7,92.5,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,GCFL,6:42,122,2.2,55,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,CAWR,1:27,123,3.7,92.5,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,TUTI,0:12,130,4.9,122.5,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,BASP,4:07,129,7.0,175,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,EABL,9:53,138,5.6,140,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,RBWO,9:59,230,4.6,115,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,GCFL,2:43,248,5.6,140,n,,
12,RTM,5/22/2026,72,0,0,7:11,7:21,heard,BASP,1:58,264,7.7,192.5,n,,
13,RTM,5/22/2026,73,0,0,7:33,7:43,heard,BHNU,0:34,317,2.1,52.5,n,,
13,RTM,5/22/2026,73,0,0,7:33,7:43,heard,CAWR,5:48,305,4.9,122.5,n,,
13,RTM,5/22/2026,73,0,0,7:33,7:43,heard,GCFL,0:46,336,5.3,132.5,n,,
13,RTM,5/22/2026,73,0,0,7:33,7:43,heard,RBWO,6:25,333,7.2,180,n,,
13,RTM,5/22/2026,73,0,0,7:33,7:43,heard,CACH,4:36,8,3.7,92.5,n,,
13,RTM,5/22/2026,73,0,0,7:33,7:43,heard,RCWO,1:30,37,3.8,95,n,,
13,RTM,5/22/2026,73,0,0,7:33,7:43,heard,RHWO,0:09,88,6.3,157.5,n,,
13,RTM,5/22/2026,73,0,0,7:33,7:43,heard,EABL,5:10,220,3.4,85,n,,
13,RTM,5/22/2026,73,0,0,7:33,7:43,heard,RBWO,4:05,202,4.7,117.5,n,,
13,RTM,5/22/2026,73,0,0,7:33,7:43,heard,CAWR,1:33,236,6.4,160,n,,
13,RTM,5/22/2026,73,0,0,7:33,7:43,heard,RBWO,0:56,259,5.3,132.5,n,,
1,RTM,5/21/2026,76,0,0,8:12,8:22,heard,TUTI,9:52,309,2.5,62.5,n,,
1,RTM,5/21/2026,76,0,0,8:12,8:22,heard,BASP,0:25,319,3.5,87.5,n,,
1,RTM,5/21/2026,76,0,0,8:12,8:22,heard,RBWO,6:40,326,6.4,160,n,,
1,RTM,5/21/2026,76,0,0,8:12,8:22,heard,BASP,6:27,358,6.0,150,n,,
1,RTM,5/21/2026,76,0,0,8:12,8:22,heard,TUTI,0:50,10,7.1,177.5,n,,
1,RTM,5/21/2026,76,0,0,8:12,8:22,heard,CAWR,0:01,62,4.7,117.5,n,,
1,RTM,5/21/2026,76,0,0,8:12,8:22,heard,CAWR,4:20,119,4.4,110,n,,
1,RTM,5/21/2026,76,0,0,8:12,8:22,heard,RBWO,1:10,139,6.8,170,n,,
1,RTM,5/21/2026,76,0,0,8:12,8:22,heard,EABL,4:15,190,3.7,92.5,n,,
1,RTM,5/21/2026,76,0,0,8:12,8:22,heard,RCWO,1:56,238,5.3,132.5,n,,
1,RTM,5/21/2026,76,0,0,8:12,8:22,heard,GCFL,3:08,231,7.6,190,n,,
1,RTM,5/21/2026,76,0,0,8:12,8:22,heard,BASP,2:20,250,5.0,125,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,visual,RHWO,2:01,265,3.6,90,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,TUTI,1:05,274,8.1,202.5,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,CAWR,1:28,287,7.8,195,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,RBWO,0:15,311,4.9,122.5,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,BASP,0:16,332,2.5,62.5,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,WBNU,0:53,352,7.5,187.5,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,GCFL,0:52,21,7.3,182.5,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,RBWO,4:19,39,6.2,155,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,BASP,0:07,53,6.8,170,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,RHWO,3:21,68,7.6,190,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,RHWO,8:16,100,4.1,102.5,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,BASP,1:13,91,7.1,177.5,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,RCWO,1:18,109,7.5,187.5,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,WBNU,5:54,126,6.8,170,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,CAWR,2:19,132,7.6,190,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,RBWO,5:55,113,5.2,130,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,TUTI,7:11,141,7.4,185,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,BHNU,4:39,224,2.5,62.5,n,,
3,RTM,5/21/2026,73,0,0,7:23,7:33,heard,BASP,0:06,202,5.0,125,n,,
2,RTM,5/21/2026,74,0,0,7:51,8:01,heard,BASP,0:04,263,6.2,155,n,,
2,RTM,5/21/2026,74,0,0,7:51,8:01,heard,BASP,4:12,326,3.4,85,n,,
2,RTM,5/21/2026,74,0,0,7:51,8:01,heard,BHNU,2:20,24,3.0,75,n,,
2,RTM,5/21/2026,74,0,0,7:51,8:01,heard,BASP,0:05,46,3.0,75,n,,
2,RTM,5/21/2026,74,0,0,7:51,8:01,heard,BASP,0:06,68,5.4,135,n,,
2,RTM,5/21/2026,74,0,0,7:51,8:01,heard,WBNU,6:56,63,7.2,180,n,,
2,RTM,5/21/2026,74,0,0,7:51,8:01,heard,TUTI,0:44,83,6.0,150,n,,
2,RTM,5/21/2026,74,0,0,7:51,8:01,heard,GCFL,6:54,91,6.1,152.5,n,,
2,RTM,5/21/2026,74,0,0,7:51,8:01,heard,BASP,6:40,114,3.6,90,n,,
2,RTM,5/21/2026,74,0,0,7:51,8:01,heard,RHWO,7:12,145,6.8,170,n,,
2,RTM,5/21/2026,74,0,0,7:51,8:01,heard,RHWO,6:03,170,5.1,127.5,n,,
28,BB,6/5/2026,63,0,0,7:37,7:47,visual,RHWO,9:00,184,1.0,25,n,,
28,BB,6/5/2026,63,0,0,7:37,7:47,heard,EABL,5:16,284,3.7,92.5,n,,
28,BB,6/5/2026,63,0,0,7:37,7:47,heard,CAWR,0:18,316,5.9,147.5,n,,
28,BB,6/5/2026,63,0,0,7:37,7:47,heard,GCFL,1:09,332,7.5,187.5,n,,
28,BB,6/5/2026,63,0,0,7:37,7:47,heard,EABL,1:24,28,3.7,92.5,n,,
28,BB,6/5/2026,63,0,0,7:37,7:47,heard,TUTI,7:20,36,7.6,190,n,,
28,BB,6/5/2026,63,0,0,7:37,7:47,heard,RHWO,2:19,55,4.8,120,n,,
28,BB,6/5/2026,63,0,0,7:37,7:47,heard,CAWR,1:00,83,4.0,100,n,,
28,BB,6/5/2026,63,0,0,7:37,7:47,heard,RCWO,1:48,133,2.8,70,n,,
28,BB,6/5/2026,63,0,0,7:37,7:47,heard,TUTI,9:58,148,5.2,130,n,,
28,BB,6/5/2026,63,0,0,7:37,7:47,heard,CAWR,0:37,226,4.0,100,n,,
30,BB,6/5/2026,65,0,0,8:12,8:22,heard,RHWO,7:36,250,3.3,82.5,n,,
30,BB,6/5/2026,65,0,0,8:12,8:22,heard,TUTI,4:16,276,7.4,185,n,,
30,BB,6/5/2026,65,0,0,8:12,8:22,heard,CAWR,1:02,317,4.1,102.5,n,,
30,BB,6/5/2026,65,0,0,8:12,8:22,heard,GCFL,0:27,38,4.0,100,n,,
30,BB,6/5/2026,65,0,0,8:12,8:22,heard,TUTI,3:16,51,7.7,192.5,n,,
30,BB,6/5/2026,65,0,0,8:12,8:22,heard,CAWR,0:37,87,5.1,127.5,n,,
30,BB,6/5/2026,65,0,0,8:12,8:22,heard,TUTI,0:27,107,3.8,95,n,,
30,BB,6/5/2026,65,0,0,8:12,8:22,heard,RHWO,5:05,183,4.9,122.5,n,,
30,BB,6/5/2026,65,0,0,8:12,8:22,heard,PIWO,9:50,180,7.1,177.5,n,,
31,BB,6/5/2026,65,0,0,8:37,8:47,visual,RHWO,3:27,222,2.3,57.5,n,,
31,BB,6/5/2026,65,0,0,8:37,8:47,visual,RHWO,3:27,222,2.3,57.5,n,,
31,BB,6/5/2026,65,0,0,8:37,8:47,heard,BHNU,1:52,253,1.5,37.5,n,,
31,BB,6/5/2026,65,0,0,8:37,8:47,heard,CAWR,8:20,299,5.0,125,n,,
31,BB,6/5/2026,65,0,0,8:37,8:47,heard,EABL,0:59,14,3.1,77.5,n,,
31,BB,6/5/2026,65,0,0,8:37,8:47,heard,TUTI,7:35,18,5.7,142.5,n,,
31,BB,6/5/2026,65,0,0,8:37,8:47,heard,CAWR,4:07,53,5.4,135,n,,
31,BB,6/5/2026,65,0,0,8:37,8:47,heard,GCFL,4:27,89,6.7,167.5,n,,
31,BB,6/5/2026,65,0,0,8:37,8:47,heard,RHWO,0:35,125,6.8,170,n,,
31,BB,6/5/2026,65,0,0,8:37,8:47,heard,EABL,0:18,124,1.2,30,n,,
32,BB,6/5/2026,71,0,0,9:02,9:12,visual,RHWO,5:00,310,2.5,62.5,n,,
32,BB,6/5/2026,71,0,0,9:02,9:12,visual,RHWO,0:17,39,5.4,135,n,,
32,BB,6/5/2026,71,0,0,9:02,9:12,heard,CAWR,0:56,246,3.8,95,n,,
32,BB,6/5/2026,71,0,0,9:02,9:12,heard,RBWO,2:33,277,4.3,107.5,n,,
32,BB,6/5/2026,71,0,0,9:02,9:12,heard,TUTI,1:53,20,7.1,177.5,n,,
32,BB,6/5/2026,71,0,0,9:02,9:12,heard,RCWO,6:30,43,3.3,82.5,n,,
32,BB,6/5/2026,71,0,0,9:02,9:12,heard,RHWO,1:13,92,2.6,65,n,,
32,BB,6/5/2026,71,0,0,9:02,9:12,heard,CAWR,0:29,90,4.9,122.5,n,,
32,BB,6/5/2026,71,0,0,9:02,9:12,heard,RBWO,6:09,128,6.2,155,n,,
18,RTM,5/25/2026,84,0,2,9:10,9:20,heard,CAWR,2:55,281,5.0,125,n,,
18,RTM,5/25/2026,84,0,2,9:10,9:20,heard,RHWO,0:05,295,4.9,122.5,n,,
18,RTM,5/25/2026,84,0,2,9:10,9:20,heard,TUTI,0:25,324,6.9,172.5,n,,
18,RTM,5/25/2026,84,0,2,9:10,9:20,heard,BASP,0:15,337,5.0,125,n,,
18,RTM,5/25/2026,84,0,2,9:10,9:20,heard,RHWO,1:12,4,5.2,130,n,,
